PC1,PC2,Cluster
2.4452956327975244,1.1900677684498304,0
3.37421307423965,2.3582506333700874,0
2.6999845955692963,0.9998403177253272,0
1.991271385891052,0.1173771028797338,0
2.72526638731517,0.4117890035638455,0
-0.3682718343729727,-0.1062072064799824,1
3.7882086992319937,5.036617520802766,0
1.495254759532767,4.595031088256379,0
-2.452713861703027,4.21882686632376,2
-0.064517459886021,2.53153571063398,0
-2.5554336558120454,2.540660958857749,2
2.465018178787233,-0.3054593615627512,0
-3.368632316888859,0.4697327635747307,2
-2.0321275704892594,3.697753622134452,2
-4.238170217389207,1.7706890045108288,2
-1.128605155081535,-0.3574605522295113,2
4.707255498107695,1.6646978359122804,0
-3.120025605150264,-0.7712872771455841,2
-0.6538209693945146,-0.6767312901337984,1
4.6419723406500815,1.89847498235662,0
-3.321714906704176,-0.7121302196679787,2
2.82276216537519,1.83312418326796,0
1.925572329282006,-0.9776678898214703,1
1.5745794059689024,1.2095923868520588,0
1.5589026815437723,-1.4656345175448442,1
-1.4411903041353895,2.728115913514232,2
0.5617270979948042,0.5214267977953702,0
-3.799300642643528,1.0271204856161351,2
-3.079134177317025,0.1451365396356584,2
-0.6415746258717812,-3.770242881621829,1
2.656474546963429,2.776867030917517,0
0.3426132158467759,-0.6271058190505708,1
-3.633901663120432,1.460484048757624,2
-0.1098428014302033,3.2816205725012617,0
0.7728534903215692,0.9275844159664932,0
-0.263756267307691,-0.7756546942631285,1
-3.720064324441237,0.7080137999221396,2
4.170925605302623,0.9844685993920688,0
-3.318326465988929,1.225731821258238,2
-3.691844971713548,0.9781252711889146,2
3.945756622908112,2.6598073345700617,0
2.465509536458933,4.903862636931222,0
-0.6045847265550026,-4.476494757702814,1
4.945164047267574,2.616640809396892,0
1.2733159521205637,-1.589461097441467,1
0.7781081177329926,4.17168340445088,0
2.8447543922852088,1.1930816735182628,0
3.98464603615918,3.646282785614733,0
0.937498553649876,0.6372124383019804,0
-3.8929442301206314,0.9732795182868096,2
-0.6745565982004292,0.800414158083849,2
0.980675649426868,-2.641514221293023,1
-2.0233491560165544,-0.0930993084473241,2
2.698630099608617,2.4185809730800023,0
2.009038388344374,1.6452229493815416,0
-1.0393977441312725,-1.2441723662765445,1
-1.0127437100012056,2.831726573716,0
-3.606306125834168,-0.0756603377027556,2
